asset_id,source_dataset,original_celeba_file,raw_image_path,raw_mask_path,image_path,mask_path,partition,gender_label,quality_score,confidence_bucket,quality_flags,hair_mask_stats,mask_topology_stats,mask_shape_stats,crop_box,crop_size,celeba_attribute_hints,labeling,full_hair_score,full_hair_flags,full_hair_candidate,render_review,render_bank
celeba_full_hair_000144,CelebA_full_hair,004815.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\004815.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\004815_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000144.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000144_mask.png,train,male,1.0,high,['usable_candidate'],"{'positive_pixels': 14382, 'coverage_ratio': 0.370632, 'bbox_x': 12, 'bbox_y': 16, 'bbox_width': 164, 'bbox_height': 188}","{'component_count': 1, 'largest_component_pixels': 14382, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.159176, 'top_band_span_ratio': 0.488764, 'side_bias_ratio': 0.119316, 'outer_side_ratio': 0.178417, 'top_rows_with_pixels': 23}","{'left': 0, 'top': 0, 'right': 178, 'bottom': 218}","{'width': 178, 'height': 218}","{'positive_fields': ['Male', 'Bangs', 'Brown_Hair', 'Wavy_Hair'], 'color_hint': 'Brown_Hair', 'texture_hint': 'Wavy_Hair', 'bangs_hint': True, 'male_hint': True, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000147,CelebA_full_hair,004915.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\004915.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\004915_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000147.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000147_mask.png,train,male,1.0,high,['usable_candidate'],"{'positive_pixels': 7512, 'coverage_ratio': 0.193588, 'bbox_x': 40, 'bbox_y': 13, 'bbox_width': 128, 'bbox_height': 125}","{'component_count': 1, 'largest_component_pixels': 7512, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.234226, 'top_band_span_ratio': 0.561798, 'side_bias_ratio': 0.354899, 'outer_side_ratio': 0.167465, 'top_rows_with_pixels': 26}","{'left': 20, 'top': 0, 'right': 178, 'bottom': 148}","{'width': 158, 'height': 148}","{'positive_fields': ['Male', 'Straight_Hair'], 'color_hint': None, 'texture_hint': 'Straight_Hair', 'bangs_hint': False, 'male_hint': True, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000153,CelebA_full_hair,162829.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\162829.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\162829_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000153.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000153_mask.png,val,female,1.0,high,['usable_candidate'],"{'positive_pixels': 12891, 'coverage_ratio': 0.332208, 'bbox_x': 6, 'bbox_y': 15, 'bbox_width': 153, 'bbox_height': 203}","{'component_count': 1, 'largest_component_pixels': 12891, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.234659, 'top_band_span_ratio': 0.511236, 'side_bias_ratio': 0.184703, 'outer_side_ratio': 0.146847, 'top_rows_with_pixels': 24}","{'left': 0, 'top': 0, 'right': 178, 'bottom': 218}","{'width': 178, 'height': 218}","{'positive_fields': ['Blond_Hair', 'Wavy_Hair'], 'color_hint': 'Blond_Hair', 'texture_hint': 'Wavy_Hair', 'bangs_hint': False, 'male_hint': False, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000157,CelebA_full_hair,162910.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\162910.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\162910_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000157.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000157_mask.png,val,female,1.0,high,['usable_candidate'],"{'positive_pixels': 9106, 'coverage_ratio': 0.234667, 'bbox_x': 10, 'bbox_y': 3, 'bbox_width': 155, 'bbox_height': 159}","{'component_count': 1, 'largest_component_pixels': 9106, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.385912, 'top_band_span_ratio': 0.601124, 'side_bias_ratio': 0.075115, 'outer_side_ratio': 0.248517, 'top_rows_with_pixels': 36}","{'left': 0, 'top': 0, 'right': 178, 'bottom': 174}","{'width': 178, 'height': 174}","{'positive_fields': ['Bangs', 'Gray_Hair', 'Wavy_Hair'], 'color_hint': 'Gray_Hair', 'texture_hint': 'Wavy_Hair', 'bangs_hint': True, 'male_hint': False, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000158,CelebA_full_hair,162974.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\162974.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\162974_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000158.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000158_mask.png,val,male,1.0,high,['usable_candidate'],"{'positive_pixels': 8312, 'coverage_ratio': 0.214205, 'bbox_x': 28, 'bbox_y': 4, 'bbox_width': 125, 'bbox_height': 140}","{'component_count': 1, 'largest_component_pixels': 8312, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.348315, 'top_band_span_ratio': 0.573034, 'side_bias_ratio': 0.017084, 'outer_side_ratio': 0.035972, 'top_rows_with_pixels': 35}","{'left': 8, 'top': 0, 'right': 173, 'bottom': 155}","{'width': 165, 'height': 155}","{'positive_fields': ['Male', 'Brown_Hair'], 'color_hint': 'Brown_Hair', 'texture_hint': None, 'bangs_hint': False, 'male_hint': True, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000159,CelebA_full_hair,163014.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\163014.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\163014_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000159.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000159_mask.png,val,female,1.0,high,['usable_candidate'],"{'positive_pixels': 9841, 'coverage_ratio': 0.253608, 'bbox_x': 10, 'bbox_y': 8, 'bbox_width': 146, 'bbox_height': 190}","{'component_count': 1, 'largest_component_pixels': 9841, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.329156, 'top_band_span_ratio': 0.640449, 'side_bias_ratio': 0.014125, 'outer_side_ratio': 0.209938, 'top_rows_with_pixels': 31}","{'left': 0, 'top': 0, 'right': 178, 'bottom': 213}","{'width': 178, 'height': 213}","{'positive_fields': ['Blond_Hair', 'Wavy_Hair'], 'color_hint': 'Blond_Hair', 'texture_hint': 'Wavy_Hair', 'bangs_hint': False, 'male_hint': False, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000161,CelebA_full_hair,163097.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\163097.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\163097_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000161.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000161_mask.png,val,male,1.0,high,['usable_candidate'],"{'positive_pixels': 7812, 'coverage_ratio': 0.201319, 'bbox_x': 41, 'bbox_y': 10, 'bbox_width': 120, 'bbox_height': 148}","{'component_count': 1, 'largest_component_pixels': 7812, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.292711, 'top_band_span_ratio': 0.573034, 'side_bias_ratio': 0.304403, 'outer_side_ratio': 0.164619, 'top_rows_with_pixels': 29}","{'left': 22, 'top': 0, 'right': 178, 'bottom': 169}","{'width': 156, 'height': 169}","{'positive_fields': ['Male', 'Black_Hair', 'Straight_Hair'], 'color_hint': 'Black_Hair', 'texture_hint': 'Straight_Hair', 'bangs_hint': False, 'male_hint': True, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000164,CelebA_full_hair,163355.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\163355.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\163355_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000164.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000164_mask.png,val,female,1.0,high,['usable_candidate'],"{'positive_pixels': 10271, 'coverage_ratio': 0.264689, 'bbox_x': 20, 'bbox_y': 9, 'bbox_width': 154, 'bbox_height': 137}","{'component_count': 1, 'largest_component_pixels': 10271, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.248199, 'top_band_span_ratio': 0.589888, 'side_bias_ratio': 0.09668, 'outer_side_ratio': 0.236588, 'top_rows_with_pixels': 30}","{'left': 0, 'top': 0, 'right': 178, 'bottom': 156}","{'width': 178, 'height': 156}","{'positive_fields': ['Bangs', 'Blond_Hair', 'Wavy_Hair'], 'color_hint': 'Blond_Hair', 'texture_hint': 'Wavy_Hair', 'bangs_hint': True, 'male_hint': False, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000165,CelebA_full_hair,163374.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\163374.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\163374_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000165.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000165_mask.png,val,male,1.0,high,['usable_candidate'],"{'positive_pixels': 9990, 'coverage_ratio': 0.257448, 'bbox_x': 29, 'bbox_y': 11, 'bbox_width': 141, 'bbox_height': 135}","{'component_count': 1, 'largest_component_pixels': 9990, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.342553, 'top_band_span_ratio': 0.668539, 'side_bias_ratio': 0.310511, 'outer_side_ratio': 0.19049, 'top_rows_with_pixels': 28}","{'left': 7, 'top': 0, 'right': 178, 'bottom': 156}","{'width': 171, 'height': 156}","{'positive_fields': ['Male', 'Brown_Hair', 'Wavy_Hair'], 'color_hint': 'Brown_Hair', 'texture_hint': 'Wavy_Hair', 'bangs_hint': False, 'male_hint': True, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000171,CelebA_full_hair,163625.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\163625.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\163625_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000171.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000171_mask.png,val,male,1.0,high,['usable_candidate'],"{'positive_pixels': 7419, 'coverage_ratio': 0.191192, 'bbox_x': 32, 'bbox_y': 14, 'bbox_width': 120, 'bbox_height': 161}","{'component_count': 1, 'largest_component_pixels': 7419, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.229761, 'top_band_span_ratio': 0.516854, 'side_bias_ratio': 0.152716, 'outer_side_ratio': 0.041919, 'top_rows_with_pixels': 25}","{'left': 13, 'top': 0, 'right': 171, 'bottom': 187}","{'width': 158, 'height': 187}","{'positive_fields': ['Male', 'Brown_Hair', 'Straight_Hair'], 'color_hint': 'Brown_Hair', 'texture_hint': 'Straight_Hair', 'bangs_hint': False, 'male_hint': True, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000172,CelebA_full_hair,163794.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\163794.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\163794_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000172.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000172_mask.png,val,female,1.0,high,['usable_candidate'],"{'positive_pixels': 8886, 'coverage_ratio': 0.228997, 'bbox_x': 12, 'bbox_y': 9, 'bbox_width': 151, 'bbox_height': 143}","{'component_count': 1, 'largest_component_pixels': 8886, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.235379, 'top_band_span_ratio': 0.550562, 'side_bias_ratio': 0.001576, 'outer_side_ratio': 0.240828, 'top_rows_with_pixels': 30}","{'left': 0, 'top': 0, 'right': 178, 'bottom': 163}","{'width': 178, 'height': 163}","{'positive_fields': ['Gray_Hair', 'Wavy_Hair'], 'color_hint': 'Gray_Hair', 'texture_hint': 'Wavy_Hair', 'bangs_hint': False, 'male_hint': False, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000173,CelebA_full_hair,163820.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\163820.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\163820_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000173.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000173_mask.png,val,female,1.0,high,['usable_candidate'],"{'positive_pixels': 9836, 'coverage_ratio': 0.253479, 'bbox_x': 13, 'bbox_y': 13, 'bbox_width': 143, 'bbox_height': 132}","{'component_count': 1, 'largest_component_pixels': 9836, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.258715, 'top_band_span_ratio': 0.589888, 'side_bias_ratio': 0.029077, 'outer_side_ratio': 0.178325, 'top_rows_with_pixels': 26}","{'left': 0, 'top': 0, 'right': 178, 'bottom': 155}","{'width': 178, 'height': 155}","{'positive_fields': ['Brown_Hair', 'Wavy_Hair'], 'color_hint': 'Brown_Hair', 'texture_hint': 'Wavy_Hair', 'bangs_hint': False, 'male_hint': False, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000177,CelebA_full_hair,164003.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\164003.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\164003_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000177.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000177_mask.png,val,male,1.0,high,['usable_candidate'],"{'positive_pixels': 8689, 'coverage_ratio': 0.22392, 'bbox_x': 35, 'bbox_y': 9, 'bbox_width': 140, 'bbox_height': 125}","{'component_count': 1, 'largest_component_pixels': 8689, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.347306, 'top_band_span_ratio': 0.730337, 'side_bias_ratio': 0.248935, 'outer_side_ratio': 0.13753, 'top_rows_with_pixels': 30}","{'left': 13, 'top': 0, 'right': 178, 'bottom': 144}","{'width': 165, 'height': 144}","{'positive_fields': ['Male', 'Bangs', 'Black_Hair', 'Straight_Hair'], 'color_hint': 'Black_Hair', 'texture_hint': 'Straight_Hair', 'bangs_hint': True, 'male_hint': True, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000178,CelebA_full_hair,164020.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\164020.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\164020_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000178.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000178_mask.png,val,female,1.0,high,['usable_candidate'],"{'positive_pixels': 11567, 'coverage_ratio': 0.298088, 'bbox_x': 8, 'bbox_y': 10, 'bbox_width': 164, 'bbox_height': 189}","{'component_count': 1, 'largest_component_pixels': 11567, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.296456, 'top_band_span_ratio': 0.567416, 'side_bias_ratio': 0.19668, 'outer_side_ratio': 0.300856, 'top_rows_with_pixels': 29}","{'left': 0, 'top': 0, 'right': 178, 'bottom': 214}","{'width': 178, 'height': 214}","{'positive_fields': ['Gray_Hair'], 'color_hint': 'Gray_Hair', 'texture_hint': None, 'bangs_hint': False, 'male_hint': False, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000184,CelebA_full_hair,182707.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\182707.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\182707_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000184.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000184_mask.png,test,female,1.0,high,['usable_candidate'],"{'positive_pixels': 11616, 'coverage_ratio': 0.299351, 'bbox_x': 26, 'bbox_y': 9, 'bbox_width': 139, 'bbox_height': 181}","{'component_count': 1, 'largest_component_pixels': 11616, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.331893, 'top_band_span_ratio': 0.589888, 'side_bias_ratio': 0.104339, 'outer_side_ratio': 0.17407, 'top_rows_with_pixels': 30}","{'left': 4, 'top': 0, 'right': 178, 'bottom': 204}","{'width': 174, 'height': 204}","{'positive_fields': ['Bangs', 'Wavy_Hair'], 'color_hint': None, 'texture_hint': 'Wavy_Hair', 'bangs_hint': True, 'male_hint': False, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
